triple_index,Academic Year,State/District/School,Test Name,Subject,School,Grade,Score Count,Mean Scale Score,Standard Deviation,% Participation,School Code,_x,_x,Charter Y/N,_x,Physical Address,City,State,Zip Code,Phone,Low grade,High grade,Congressional District,District Setting,Combined Address,Latitude,Longitude,geometry,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME	,SCHOOL NAME,K-12 COUNT,FREE LUNCH,REDUCED LUNCH,PAID LUNCH,FREE AND REDUCED COUNT,% FREE,% REDUCED,% FREE AND REDUCED,FRL % RANGE,PK-12 Pupil Membership,SPED Count,SPED Pct,EL Count,EL Pct,Homeless Count,Homeless Pct,Gifted and Talented Count,GT Pct,Online Count,Online Pct,Section 504 Count,Section 504 Pct,Immigrant Count,Immigrant Pct,Migrant Count,Migrant Pct,_x,_x,Distr Code,Distr Name,_x,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,_x,School Year,_x,_x,2019-2020 Students Counted,Total Days in Session Reported,Attendance Rate*,Truancy Rate** ,Total Days Attended for all Students,Total Student Days Excused Absence for all Students,Total Student Days Unexcused Absence for all Students,Total Days Possible Attendance for all Students,County Code,County Name,School Name,Teacher FTE,Pupil/Teacher FTE Ratio,District Code,District,Total FTE,Average Salary,Total FTE.1,Average Salary.1,Total FTE.2,Average Salary.2,num_from_RORCO,Capacity,is_RORCO,nearby_students,is_rural
2016-17_Grade 08_8274,2016-17,GARFIELD 16 (1220): GRAND VALLEY MIDDLE SCHOOL (8274),CMAS - English Language Arts and Math,English Language Arts,,Grade 08,54,728.185185185185,32.37636808449,0.652173913043,8274,1220,Garfield 16,N,Grand Valley Middle School,0364 SIPRELLE DRIVE,PARACHUTE,CO,81635,9702855707.0,60,80,3,Remote,"0364 SIPRELLE DRIVE, PARACHUTE, CO",39.4454274,-108.0182813,POINT (-12024540.070680585 4785677.555232713),23,GARFIELD,1220,Garfield 16,Grand Valley Middle School,241,98,27,116,125,0.407,0.112,0.519,50%-75%,241,29,0.12,45,0.187,0,0.0,10,0.041,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1220,Garfield 16,Grand Valley Middle School,0,0,0,0,0,0,0,0,80,85,76,0,0,0,0,241,2019-2020,1220,Garfield 16,298,140,0.917,0.019,35784.1,2477.9,741.9,39004.0,23,GARFIELD,Grand Valley Middle School,18.0,13:1,1220,Garfield 16,0.0,0,75.0,52818,75.0,52818,0.0,76,0,2823,1
2017-18_Grade 06_8274,2017-18,GARFIELD 16 (1220): GRAND VALLEY MIDDLE SCHOOL (8274),CMAS - English Language Arts and Math,English Language Arts,GARFIELD 16 (1220): GRAND VALLEY MIDDLE SCHOOL (8274),Grade 06,37,729.162162162162,24.828873775767,0.52,8274,1220,Garfield 16,N,Grand Valley Middle School,0364 SIPRELLE DRIVE,PARACHUTE,CO,81635,9702855707.0,60,80,3,Remote,"0364 SIPRELLE DRIVE, PARACHUTE, CO",39.4454274,-108.0182813,POINT (-12024540.070680585 4785677.555232713),23,GARFIELD,1220,Garfield 16,Grand Valley Middle School,241,98,27,116,125,0.407,0.112,0.519,50%-75%,241,29,0.12,45,0.187,0,0.0,10,0.041,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1220,Garfield 16,Grand Valley Middle School,0,0,0,0,0,0,0,0,80,85,76,0,0,0,0,241,2019-2020,1220,Garfield 16,298,140,0.917,0.019,35784.1,2477.9,741.9,39004.0,23,GARFIELD,Grand Valley Middle School,18.0,13:1,1220,Garfield 16,0.0,0,75.0,52818,75.0,52818,0.0,80,0,2823,1
2017-18_Grade 07_8274,2017-18,GARFIELD 16 (1220): GRAND VALLEY MIDDLE SCHOOL (8274),CMAS - English Language Arts and Math,English Language Arts,,Grade 07,31,723.774193548387,31.138089940799,0.40243902439,8274,1220,Garfield 16,N,Grand Valley Middle School,0364 SIPRELLE DRIVE,PARACHUTE,CO,81635,9702855707.0,60,80,3,Remote,"0364 SIPRELLE DRIVE, PARACHUTE, CO",39.4454274,-108.0182813,POINT (-12024540.070680585 4785677.555232713),23,GARFIELD,1220,Garfield 16,Grand Valley Middle School,241,98,27,116,125,0.407,0.112,0.519,50%-75%,241,29,0.12,45,0.187,0,0.0,10,0.041,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1220,Garfield 16,Grand Valley Middle School,0,0,0,0,0,0,0,0,80,85,76,0,0,0,0,241,2019-2020,1220,Garfield 16,298,140,0.917,0.019,35784.1,2477.9,741.9,39004.0,23,GARFIELD,Grand Valley Middle School,18.0,13:1,1220,Garfield 16,0.0,0,75.0,52818,75.0,52818,0.0,85,0,2823,1
2017-18_Grade 08_8274,2017-18,GARFIELD 16 (1220): GRAND VALLEY MIDDLE SCHOOL (8274),CMAS - English Language Arts and Math,English Language Arts,,Grade 08,31,723,33.102869966212,0.45,8274,1220,Garfield 16,N,Grand Valley Middle School,0364 SIPRELLE DRIVE,PARACHUTE,CO,81635,9702855707.0,60,80,3,Remote,"0364 SIPRELLE DRIVE, PARACHUTE, CO",39.4454274,-108.0182813,POINT (-12024540.070680585 4785677.555232713),23,GARFIELD,1220,Garfield 16,Grand Valley Middle School,241,98,27,116,125,0.407,0.112,0.519,50%-75%,241,29,0.12,45,0.187,0,0.0,10,0.041,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1220,Garfield 16,Grand Valley Middle School,0,0,0,0,0,0,0,0,80,85,76,0,0,0,0,241,2019-2020,1220,Garfield 16,298,140,0.917,0.019,35784.1,2477.9,741.9,39004.0,23,GARFIELD,Grand Valley Middle School,18.0,13:1,1220,Garfield 16,0.0,0,75.0,52818,75.0,52818,0.0,76,0,2823,1
2018-19_Grade 06_8274,2018-19,GARFIELD 16 (1220): GRAND VALLEY MIDDLE SCHOOL (8274),CMAS - English Language Arts and Math,English Language Arts,GARFIELD 16 (1220): GRAND VALLEY MIDDLE SCHOOL (8274),Grade 06,41,729.317073170732,27.60836741315,0.483516483516,8274,1220,Garfield 16,N,Grand Valley Middle School,0364 SIPRELLE DRIVE,PARACHUTE,CO,81635,9702855707.0,60,80,3,Remote,"0364 SIPRELLE DRIVE, PARACHUTE, CO",39.4454274,-108.0182813,POINT (-12024540.070680585 4785677.555232713),23,GARFIELD,1220,Garfield 16,Grand Valley Middle School,241,98,27,116,125,0.407,0.112,0.519,50%-75%,241,29,0.12,45,0.187,0,0.0,10,0.041,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1220,Garfield 16,Grand Valley Middle School,0,0,0,0,0,0,0,0,80,85,76,0,0,0,0,241,2019-2020,1220,Garfield 16,298,140,0.917,0.019,35784.1,2477.9,741.9,39004.0,23,GARFIELD,Grand Valley Middle School,18.0,13:1,1220,Garfield 16,0.0,0,75.0,52818,75.0,52818,2.7999999999999545,80,0,2823,1
2018-19_Grade 07_8274,2018-19,GARFIELD 16 (1220): GRAND VALLEY MIDDLE SCHOOL (8274),CMAS - English Language Arts and Math,English Language Arts,,Grade 07,26,736.538461538462,30.207589469179,0.369863013698,8274,1220,Garfield 16,N,Grand Valley Middle School,0364 SIPRELLE DRIVE,PARACHUTE,CO,81635,9702855707.0,60,80,3,Remote,"0364 SIPRELLE DRIVE, PARACHUTE, CO",39.4454274,-108.0182813,POINT (-12024540.070680585 4785677.555232713),23,GARFIELD,1220,Garfield 16,Grand Valley Middle School,241,98,27,116,125,0.407,0.112,0.519,50%-75%,241,29,0.12,45,0.187,0,0.0,10,0.041,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1220,Garfield 16,Grand Valley Middle School,0,0,0,0,0,0,0,0,80,85,76,0,0,0,0,241,2019-2020,1220,Garfield 16,298,140,0.917,0.019,35784.1,2477.9,741.9,39004.0,23,GARFIELD,Grand Valley Middle School,18.0,13:1,1220,Garfield 16,0.0,0,75.0,52818,75.0,52818,0.0,85,0,2823,1
2018-19_Grade 08_8274,2018-19,GARFIELD 16 (1220): GRAND VALLEY MIDDLE SCHOOL (8274),CMAS - English Language Arts and Math,English Language Arts,,Grade 08,19,731.947368421053,30.813910430573,0.217391304347,8274,1220,Garfield 16,N,Grand Valley Middle School,0364 SIPRELLE DRIVE,PARACHUTE,CO,81635,9702855707.0,60,80,3,Remote,"0364 SIPRELLE DRIVE, PARACHUTE, CO",39.4454274,-108.0182813,POINT (-12024540.070680585 4785677.555232713),23,GARFIELD,1220,Garfield 16,Grand Valley Middle School,241,98,27,116,125,0.407,0.112,0.519,50%-75%,241,29,0.12,45,0.187,0,0.0,10,0.041,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1220,Garfield 16,Grand Valley Middle School,0,0,0,0,0,0,0,0,80,85,76,0,0,0,0,241,2019-2020,1220,Garfield 16,298,140,0.917,0.019,35784.1,2477.9,741.9,39004.0,23,GARFIELD,Grand Valley Middle School,18.0,13:1,1220,Garfield 16,0.0,0,75.0,52818,75.0,52818,0.0,76,0,2823,1
2014-15_Grade 09_65,2014-15,GARFIELD RE-2 (1195): COAL RIDGE HIGH SCHOOL (0065),CMAS - English Language Arts and Math,English Language Arts,GARFIELD RE-2 (1195): COAL RIDGE HIGH SCHOOL (0065),Grade 09,81,721.604938271605,29.03948992852,0.522012578616,65,1195,Garfield Re-2,N,Coal Ridge High School,35947 HIGHWAY 6,NEW CASTLE,CO,81647,9706256700.0,90,120,3,Outlying Town,"35947 HIGHWAY 6, NEW CASTLE, CO",39.5505099,-107.6087699,POINT (-11978953.470158543 4800836.989823033),23,GARFIELD,1195,Garfield Re-2,Coal Ridge High School,527,0,0,0,0,0.0,0.0,0.0,0,527,40,0.076,71,0.135,0,0.0,55,0.104,0,0.0,17,0.032,0,0.0,0,0.0,23,GARFIELD,1195,Garfield Re-2,Coal Ridge High School,0,0,0,0,0,0,0,0,0,0,0,170,121,121,115,527,2019-2020,1195,Garfield Re-2,570,154,0.944,0.016,75826.3,3155.3,1318.0,80299.6,23,GARFIELD,Coal Ridge High School,28.6,18:1,1195,Garfield Re-2,0.0,0,292.0916,49368,292.0916,49368,0.0,170,0,4468,1
2015-16_Grade 09_65,2015-16,GARFIELD RE-2 (1195): COAL RIDGE HIGH SCHOOL (0065),CMAS - English Language Arts and Math,English Language Arts,GARFIELD RE-2 (1195): COAL RIDGE HIGH SCHOOL (0065),Grade 09,67,735.462686567164,32.713785602259,0.51798561151,65,1195,Garfield Re-2,N,Coal Ridge High School,35947 HIGHWAY 6,NEW CASTLE,CO,81647,9706256700.0,90,120,3,Outlying Town,"35947 HIGHWAY 6, NEW CASTLE, CO",39.5505099,-107.6087699,POINT (-11978953.470158543 4800836.989823033),23,GARFIELD,1195,Garfield Re-2,Coal Ridge High School,527,0,0,0,0,0.0,0.0,0.0,0,527,40,0.076,71,0.135,0,0.0,55,0.104,0,0.0,17,0.032,0,0.0,0,0.0,23,GARFIELD,1195,Garfield Re-2,Coal Ridge High School,0,0,0,0,0,0,0,0,0,0,0,170,121,121,115,527,2019-2020,1195,Garfield Re-2,570,154,0.944,0.016,75826.3,3155.3,1318.0,80299.6,23,GARFIELD,Coal Ridge High School,28.6,18:1,1195,Garfield Re-2,0.0,0,292.0916,49368,292.0916,49368,0.0,170,0,4468,1
2016-17_Grade 09_65,2016-17,GARFIELD RE-2 (1195): COAL RIDGE HIGH SCHOOL (0065),CMAS - English Language Arts and Math,English Language Arts,GARFIELD RE-2 (1195): COAL RIDGE HIGH SCHOOL (0065),Grade 09,97,723.711340206186,23.639637776979,0.702127659574,65,1195,Garfield Re-2,N,Coal Ridge High School,35947 HIGHWAY 6,NEW CASTLE,CO,81647,9706256700.0,90,120,3,Outlying Town,"35947 HIGHWAY 6, NEW CASTLE, CO",39.5505099,-107.6087699,POINT (-11978953.470158543 4800836.989823033),23,GARFIELD,1195,Garfield Re-2,Coal Ridge High School,527,0,0,0,0,0.0,0.0,0.0,0,527,40,0.076,71,0.135,0,0.0,55,0.104,0,0.0,17,0.032,0,0.0,0,0.0,23,GARFIELD,1195,Garfield Re-2,Coal Ridge High School,0,0,0,0,0,0,0,0,0,0,0,170,121,121,115,527,2019-2020,1195,Garfield Re-2,570,154,0.944,0.016,75826.3,3155.3,1318.0,80299.6,23,GARFIELD,Coal Ridge High School,28.6,18:1,1195,Garfield Re-2,0.0,0,292.0916,49368,292.0916,49368,0.0,170,0,4468,1
2014-15_Grade 03_2573,2014-15,GARFIELD RE-2 (1195): ELK CREEK ELEMENTARY (2573),CMAS - English Language Arts and Math,English Language Arts,GARFIELD RE-2 (1195): ELK CREEK ELEMENTARY (2573),Grade 03,38,744.026315789474,35.400783959944,0.893617021276,2573,1195,Garfield Re-2,N,Elk Creek Elementary,804 WEST MAIN STREET,NEW CASTLE,CO,81647,9706656900.0,4,50,3,Outlying Town,"804 WEST MAIN STREET, NEW CASTLE, CO",39.573504,-107.5409923,POINT (-11971408.502239354 4804157.229594612),23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,218,0,0,0,0,0.0,0.0,0.0,0,246,39,0.159,55,0.224,0,0.0,7,0.028,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,28,0,34,37,33,35,41,38,0,0,0,0,0,0,0,246,2019-2020,1195,Garfield Re-2,318,149,0.955,0.018,41138.0,1192.0,762.0,43092.0,23,GARFIELD,Elk Creek Elementary,19.5,13:1,1195,Garfield Re-2,0.0,0,292.0916,49368,292.0916,49368,28.0,35,1,4468,1
2014-15_Grade 04_2573,2014-15,GARFIELD RE-2 (1195): ELK CREEK ELEMENTARY (2573),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,43,736.767441860465,27.230792452402,0.897959183673,2573,1195,Garfield Re-2,N,Elk Creek Elementary,804 WEST MAIN STREET,NEW CASTLE,CO,81647,9706656900.0,4,50,3,Outlying Town,"804 WEST MAIN STREET, NEW CASTLE, CO",39.573504,-107.5409923,POINT (-11971408.502239354 4804157.229594612),23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,218,0,0,0,0,0.0,0.0,0.0,0,246,39,0.159,55,0.224,0,0.0,7,0.028,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,28,0,34,37,33,35,41,38,0,0,0,0,0,0,0,246,2019-2020,1195,Garfield Re-2,318,149,0.955,0.018,41138.0,1192.0,762.0,43092.0,23,GARFIELD,Elk Creek Elementary,19.5,13:1,1195,Garfield Re-2,0.0,0,292.0916,49368,292.0916,49368,32.800000000000004,41,1,4468,1
2015-16_Grade 03_2573,2015-16,GARFIELD RE-2 (1195): ELK CREEK ELEMENTARY (2573),CMAS - English Language Arts and Math,English Language Arts,GARFIELD RE-2 (1195): ELK CREEK ELEMENTARY (2573),Grade 03,47,739.936170212766,39.166536435051,0.98,2573,1195,Garfield Re-2,N,Elk Creek Elementary,804 WEST MAIN STREET,NEW CASTLE,CO,81647,9706656900.0,4,50,3,Outlying Town,"804 WEST MAIN STREET, NEW CASTLE, CO",39.573504,-107.5409923,POINT (-11971408.502239354 4804157.229594612),23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,218,0,0,0,0,0.0,0.0,0.0,0,246,39,0.159,55,0.224,0,0.0,7,0.028,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,28,0,34,37,33,35,41,38,0,0,0,0,0,0,0,246,2019-2020,1195,Garfield Re-2,318,149,0.955,0.018,41138.0,1192.0,762.0,43092.0,23,GARFIELD,Elk Creek Elementary,19.5,13:1,1195,Garfield Re-2,0.0,0,292.0916,49368,292.0916,49368,28.0,35,1,4468,1
2015-16_Grade 04_2573,2015-16,GARFIELD RE-2 (1195): ELK CREEK ELEMENTARY (2573),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,37,751.054054054054,25.663361200515,0.90909090909,2573,1195,Garfield Re-2,N,Elk Creek Elementary,804 WEST MAIN STREET,NEW CASTLE,CO,81647,9706656900.0,4,50,3,Outlying Town,"804 WEST MAIN STREET, NEW CASTLE, CO",39.573504,-107.5409923,POINT (-11971408.502239354 4804157.229594612),23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,218,0,0,0,0,0.0,0.0,0.0,0,246,39,0.159,55,0.224,0,0.0,7,0.028,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,28,0,34,37,33,35,41,38,0,0,0,0,0,0,0,246,2019-2020,1195,Garfield Re-2,318,149,0.955,0.018,41138.0,1192.0,762.0,43092.0,23,GARFIELD,Elk Creek Elementary,19.5,13:1,1195,Garfield Re-2,0.0,0,292.0916,49368,292.0916,49368,32.800000000000004,41,1,4468,1
2016-17_Grade 03_2573,2016-17,GARFIELD RE-2 (1195): ELK CREEK ELEMENTARY (2573),CMAS - English Language Arts and Math,English Language Arts,GARFIELD RE-2 (1195): ELK CREEK ELEMENTARY (2573),Grade 03,40,739,40.244126821062,0.975609756097,2573,1195,Garfield Re-2,N,Elk Creek Elementary,804 WEST MAIN STREET,NEW CASTLE,CO,81647,9706656900.0,4,50,3,Outlying Town,"804 WEST MAIN STREET, NEW CASTLE, CO",39.573504,-107.5409923,POINT (-11971408.502239354 4804157.229594612),23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,218,0,0,0,0,0.0,0.0,0.0,0,246,39,0.159,55,0.224,0,0.0,7,0.028,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,28,0,34,37,33,35,41,38,0,0,0,0,0,0,0,246,2019-2020,1195,Garfield Re-2,318,149,0.955,0.018,41138.0,1192.0,762.0,43092.0,23,GARFIELD,Elk Creek Elementary,19.5,13:1,1195,Garfield Re-2,0.0,0,292.0916,49368,292.0916,49368,28.0,35,1,4468,1
2016-17_Grade 04_2573,2016-17,GARFIELD RE-2 (1195): ELK CREEK ELEMENTARY (2573),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,41,747.682926829268,29.740073154239,0.933333333333,2573,1195,Garfield Re-2,N,Elk Creek Elementary,804 WEST MAIN STREET,NEW CASTLE,CO,81647,9706656900.0,4,50,3,Outlying Town,"804 WEST MAIN STREET, NEW CASTLE, CO",39.573504,-107.5409923,POINT (-11971408.502239354 4804157.229594612),23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,218,0,0,0,0,0.0,0.0,0.0,0,246,39,0.159,55,0.224,0,0.0,7,0.028,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,28,0,34,37,33,35,41,38,0,0,0,0,0,0,0,246,2019-2020,1195,Garfield Re-2,318,149,0.955,0.018,41138.0,1192.0,762.0,43092.0,23,GARFIELD,Elk Creek Elementary,19.5,13:1,1195,Garfield Re-2,0.0,0,292.0916,49368,292.0916,49368,32.800000000000004,41,1,4468,1
2017-18_Grade 03_2573,2017-18,GARFIELD RE-2 (1195): ELK CREEK ELEMENTARY (2573),CMAS - English Language Arts and Math,English Language Arts,GARFIELD RE-2 (1195): ELK CREEK ELEMENTARY (2573),Grade 03,42,735.428571428571,43.633251393606,1,2573,1195,Garfield Re-2,N,Elk Creek Elementary,804 WEST MAIN STREET,NEW CASTLE,CO,81647,9706656900.0,4,50,3,Outlying Town,"804 WEST MAIN STREET, NEW CASTLE, CO",39.573504,-107.5409923,POINT (-11971408.502239354 4804157.229594612),23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,218,0,0,0,0,0.0,0.0,0.0,0,246,39,0.159,55,0.224,0,0.0,7,0.028,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,28,0,34,37,33,35,41,38,0,0,0,0,0,0,0,246,2019-2020,1195,Garfield Re-2,318,149,0.955,0.018,41138.0,1192.0,762.0,43092.0,23,GARFIELD,Elk Creek Elementary,19.5,13:1,1195,Garfield Re-2,0.0,0,292.0916,49368,292.0916,49368,28.0,35,1,4468,1
2017-18_Grade 04_2573,2017-18,GARFIELD RE-2 (1195): ELK CREEK ELEMENTARY (2573),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,44,735.25,35.007059088796,0.979166666666,2573,1195,Garfield Re-2,N,Elk Creek Elementary,804 WEST MAIN STREET,NEW CASTLE,CO,81647,9706656900.0,4,50,3,Outlying Town,"804 WEST MAIN STREET, NEW CASTLE, CO",39.573504,-107.5409923,POINT (-11971408.502239354 4804157.229594612),23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,218,0,0,0,0,0.0,0.0,0.0,0,246,39,0.159,55,0.224,0,0.0,7,0.028,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,28,0,34,37,33,35,41,38,0,0,0,0,0,0,0,246,2019-2020,1195,Garfield Re-2,318,149,0.955,0.018,41138.0,1192.0,762.0,43092.0,23,GARFIELD,Elk Creek Elementary,19.5,13:1,1195,Garfield Re-2,0.0,0,292.0916,49368,292.0916,49368,32.800000000000004,41,1,4468,1
2018-19_Grade 03_2573,2018-19,GARFIELD RE-2 (1195): ELK CREEK ELEMENTARY (2573),CMAS - English Language Arts and Math,English Language Arts,GARFIELD RE-2 (1195): ELK CREEK ELEMENTARY (2573),Grade 03,36,732.75,40.680198763385,0.974358974358,2573,1195,Garfield Re-2,N,Elk Creek Elementary,804 WEST MAIN STREET,NEW CASTLE,CO,81647,9706656900.0,4,50,3,Outlying Town,"804 WEST MAIN STREET, NEW CASTLE, CO",39.573504,-107.5409923,POINT (-11971408.502239354 4804157.229594612),23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,218,0,0,0,0,0.0,0.0,0.0,0,246,39,0.159,55,0.224,0,0.0,7,0.028,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,28,0,34,37,33,35,41,38,0,0,0,0,0,0,0,246,2019-2020,1195,Garfield Re-2,318,149,0.955,0.018,41138.0,1192.0,762.0,43092.0,23,GARFIELD,Elk Creek Elementary,19.5,13:1,1195,Garfield Re-2,0.0,0,292.0916,49368,292.0916,49368,28.0,35,1,4468,1
2018-19_Grade 04_2573,2018-19,GARFIELD RE-2 (1195): ELK CREEK ELEMENTARY (2573),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,49,735.204081632653,37.644156027107,1,2573,1195,Garfield Re-2,N,Elk Creek Elementary,804 WEST MAIN STREET,NEW CASTLE,CO,81647,9706656900.0,4,50,3,Outlying Town,"804 WEST MAIN STREET, NEW CASTLE, CO",39.573504,-107.5409923,POINT (-11971408.502239354 4804157.229594612),23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,218,0,0,0,0,0.0,0.0,0.0,0,246,39,0.159,55,0.224,0,0.0,7,0.028,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,28,0,34,37,33,35,41,38,0,0,0,0,0,0,0,246,2019-2020,1195,Garfield Re-2,318,149,0.955,0.018,41138.0,1192.0,762.0,43092.0,23,GARFIELD,Elk Creek Elementary,19.5,13:1,1195,Garfield Re-2,0.0,0,292.0916,49368,292.0916,49368,32.800000000000004,41,1,4468,1
2018-19_Grade 05_2573,2018-19,GARFIELD RE-2 (1195): ELK CREEK ELEMENTARY (2573),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,43,742.790697674419,33.074632877446,0.978723404255,2573,1195,Garfield Re-2,N,Elk Creek Elementary,804 WEST MAIN STREET,NEW CASTLE,CO,81647,9706656900.0,4,50,3,Outlying Town,"804 WEST MAIN STREET, NEW CASTLE, CO",39.573504,-107.5409923,POINT (-11971408.502239354 4804157.229594612),23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,218,0,0,0,0,0.0,0.0,0.0,0,246,39,0.159,55,0.224,0,0.0,7,0.028,0,0.0,0,0.0,0,0.0,0,0.0,23,GARFIELD,1195,Garfield Re-2,Elk Creek Elementary,28,0,34,37,33,35,41,38,0,0,0,0,0,0,0,246,2019-2020,1195,Garfield Re-2,318,149,0.955,0.018,41138.0,1192.0,762.0,43092.0,23,GARFIELD,Elk Creek Elementary,19.5,13:1,1195,Garfield Re-2,0.0,0,292.0916,49368,292.0916,49368,30.400000000000002,38,1,4468,1
2014-15_Grade 03_3281,2014-15,GARFIELD RE-2 (1195): GRAHAM MESA ELEMENTARY SCHOOL (3281),CMAS - English Language Arts and Math,English Language Arts,GARFIELD RE-2 (1195): GRAHAM MESA ELEMENTARY SCHOOL (3281),Grade 03,66,740.484848484848,38.138711375206,0.972972972972,3281,1195,Garfield Re-2,N,Graham Mesa Elementary School,1575 FARMSTEAD PARKWAY,RIFLE,CO,81650,9706657500.0,4,50,3,Outlying Town,"1575 FARMSTEAD PARKWAY, RIFLE, CO",39.5464712,-107.7611227,POINT (-11995913.306275474 4800253.934186637),23,GARFIELD,1195,Garfield Re-2,Graham Mesa Elementary School,381,0,0,0,0,0.0,0.0,0.0,0,425,72,0.169,110,0.259,0,0.0,7,0.016,0,0.0,6,0.014,10,0.024,0,0.0,23,GARFIELD,1195,Garfield Re-2,Graham Mesa Elementary School,44,0,74,73,58,59,61,56,0,0,0,0,0,0,0,425,2019-2020,1195,Garfield Re-2,447,145,0.947,0.023,56756.5,1846.5,1352.0,59955.0,23,GARFIELD,Graham Mesa Elementary School,24.3,17:1,1195,Garfield Re-2,0.0,0,292.0916,49368,292.0916,49368,47.2,59,1,6433,1
2014-15_Grade 04_3281,2014-15,GARFIELD RE-2 (1195): GRAHAM MESA ELEMENTARY SCHOOL (3281),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,75,739.72,35.509633257104,0.939024390243,3281,1195,Garfield Re-2,N,Graham Mesa Elementary School,1575 FARMSTEAD PARKWAY,RIFLE,CO,81650,9706657500.0,4,50,3,Outlying Town,"1575 FARMSTEAD PARKWAY, RIFLE, CO",39.5464712,-107.7611227,POINT (-11995913.306275474 4800253.934186637),23,GARFIELD,1195,Garfield Re-2,Graham Mesa Elementary School,381,0,0,0,0,0.0,0.0,0.0,0,425,72,0.169,110,0.259,0,0.0,7,0.016,0,0.0,6,0.014,10,0.024,0,0.0,23,GARFIELD,1195,Garfield Re-2,Graham Mesa Elementary School,44,0,74,73,58,59,61,56,0,0,0,0,0,0,0,425,2019-2020,1195,Garfield Re-2,447,145,0.947,0.023,56756.5,1846.5,1352.0,59955.0,23,GARFIELD,Graham Mesa Elementary School,24.3,17:1,1195,Garfield Re-2,0.0,0,292.0916,49368,292.0916,49368,18.599999999999994,61,0,6433,1
