Site ID,Site Type,Site Name,Status,Regions,Report Name,Report Submission Date,Report Submission Year,Site Join Date,Well-Child Visits 6 mos - 5 yrs,Books Distributed 6 mos - 5 yrs,Well-Child Visits 0-5 mos,Books Distributed 0-5 mos,Total Well Child Visits in 6 mths,Total Books Distributed in 6 mths,ABB Discrepancy,ABB Discrepancy Notes,W9 received,Physical Location: Line 1,Physical Location: Line 2,Physical Location: Line 3,Physical Location: City,Physical Location: State,Physical Location: Zip,Shipping Address: Line 1,Shipping Address: Line 2,Shipping Address: Line 3,Shipping Address: City,Shipping Address: State,Shipping Address: Zip,County,Trainer Name,Trainer Email,Training %,Total Trained,Insurance: Self Pay Uninsured,Insurance: Private Insurance,Insurance: Medicaid HMO Medicaid,Insurance: Medicare,Insurance: CHIP,Insurance: Tricare,Insurance: Other 1 - Please Specify,Insurance: Other 1,Insurance: Other 2 - Please Specify,Insurance: Other 2,Race: White,Race: Black or African American,Race: Hispanic or Latinx,Race: American Indian   Alaska Native,Race: Asian,Race: Native Hawaiian   Pacific Islander,Race: Multiracial   Biracial,Race: Unknown   Not Reported   Refused,Race: Other - Please Specify,Race: Other 1,Race: Other - Please Specify,Race: Other 2,Language: Amharic (Ethiopia),Language: Arabic,Language: American Sign Language (ASL),Language: Bengali,Language: Bosnian,Language: Burmese (SE Asia),Language: Cambodian,Language: Cape Verdean,Language: Chinese,Language: Dakota (Native American),Language: English,Language: French,Language: Greek,Language: Haitian Creole,Language: Hindi,Language: Hmong,Language: Italian,Language: Japanese,Language: Karen (SE Asia),Language: Korean,Language: Navajo,Language: Ojibwe (Native American),Language: Oromo (Ethiopia),Language: Polish,Language: Portuguese,Language: Russian,Language: Somali,Language: Spanish,Language: Swahili,Language: Tagalog,Language: Vietnamese,Language: Unknown   Not Reported,Language: Please Specify,Language: Other 1,Language: Please Specify,Language: Other 2
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2011 Progress Report,2/9/2011,2011,11 15 2007,645,532,,,645,532,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,75%,2%,10%,,,,CHP+,13%,,,30%,20%,40%,,5%,,,,,,,,,3%,,,,,,,,,60%,2%,,,,,,,,,,,,,,,,30%,,,,,,5%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2011 Progress Report,8/10/2011,2011,11 15 2007,369,343,,,369,343,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,75%,2%,10%,,13%,,,,,,30%,20%,40%,1%,8%,1%,,,,,,,,3%,,,,,,,,,60%,2%,,,,,,,,,,,,,,,,30%,,,,,,5%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2012 Progress Report,3/15/2012,2012,11 15 2007,496,456,,,496,456,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,75%,2%,10%,,13%,,,,,,30%,20%,40%,,10%,,,,,,,,,2%,,,,,,,,,60%,2%,,,,,,,,,,,,,,,,30%,,,,,many different languages,6%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2012 Progress Report,8/15/2012,2012,11 15 2007,268,270,,,268,270,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,75%,2%,10%,,13%,0%,,0%,,0%,35%,20%,35%,,10%,,,,,,,,,2%,,,,,,,,,60%,2%,,,,,,,,,,,,,,,,30%,,,,,many different languages,6%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2013 Progress Report,2/6/2013,2013,11 15 2007,361,336,,,361,336,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,78%,5%,12%,,5%,,,,,,35%,17%,35%,1%,10%,,,,,,,,,1%,,,,,,,,,65%,1%,,,,,,,,,,,,,,,,30%,,,,,many different languages,3%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2013 Progress Report,8/6/2013,2013,11 15 2007,266,276,,,266,276,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,74%,1%,20%,,5%,0%,,,,,35%,17%,35%,1%,10%,,,,,,,,,1%,,,,,,,,,65%,1%,,,,,,,,,,,,,,,,30%,,,,,Many different languages,3%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2014 Progress Report,2/12/2014,2014,11 15 2007,344,342,,,344,342,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,65%,1%,30%,,4%,,,,,,32%,20%,35%,1%,10%,,,,,,,,,1%,,,,,,,,,65%,1%,,,,,,,,,,,,,,,,30%,,,,,Many different languages,3%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2014 Progress Report,8/15/2014,2014,11 15 2007,224,206,,,224,206,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,55%,1%,40%,,4%,,,,,,30%,20%,35%,1%,10%,,,,,,,,,1%,,,,,,,,,65%,1%,,,,,,,,,,,,,,,,30%,,,,,Many different languages,3%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2015 Progress Report,2/25/2015,2015,11 15 2007,310,275,,,310,275,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,17%,2%,80%,,1%,0%,,0%,,0%,25%,20%,40%,1%,10%,,,,,,,,,2%,,,,,,,,,68%,1%,,,,,,,,,,,,,,,,25%,,,,,Many African & Asian languages,4%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2015 Progress Report,8/27/2015,2015,11 15 2007,199,187,,,199,187,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,40%,2%,56%,,2%,0%,,0%,,0%,25%,25%,35%,1%,12%,,,,,,,,,3%,,,,,,,,,57%,2%,,,,,,,,,,,,,,,,30%,,,,,Many different languages,8%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2016 Progress Report,2/8/2016,2016,11 15 2007,274,257,,,274,257,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,23%,1%,73%,,1%,0%,Alaskan Native American,1%,Under-insured,1%,25%,21%,38%,1%,12%,,,,,,,,,2%,,,,,,,,,65%,1%,,,,,,,,,,,,,,,,28%,,,,,Many African & Asian languages,4%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2016 Progress Report,8/29/2016,2016,11 15 2007,181,156,,,181,156,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,30%,4%,63%,,3%,0%,,,,,30%,14%,37%,2%,6%,,,,,,,,,3%,,,,,,,,,73%,2%,,,,,,,,,,,,,,,,15%,,,,,Many languages,7%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2017 Progress Report,2/23/2017,2017,11 15 2007,256,229,,,256,229,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,30%,2%,65%,,3%,0%,,,,,30%,14%,37%,2%,6%,,,,,,,,,2%,,,,,,,,,65%,1%,,,,,,,,,,,,,,,,20%,,,1%,,Numerous African and Asian Languages,11%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2017 Progress Report,8/24/2017,2017,11 15 2007,150,142,,,150,142,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,36%,7%,54%,,2%,0%,Native American Alaska Native,1%,,,38%,8%,32%,1%,6%,,,,,,,,,2%,,,,,,,,,58%,,,,,,,,,,,,,,,,,30%,,,,,"French, Russian, Vietnamese, Korean, Chinese and many other languages",10%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2018 Progress Report,3/2/2018,2018,11 15 2007,221,172,,,221,172,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,38%,5%,55%,,2%,0%,,,,,36%,11%,38%,,5%,2%,,,marked undecided unknown,1%,,,,2%,,,,,,,,,58%,,,,,,,,,,,,,,,,,30%,,,,,"French, Russian, Vietnamese, Korean, Chinese, and many other languages",10%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2018 Progress Report,7/25/2018,2018,11 15 2007,161,166,,,161,166,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,37%,15%,45%,,3%,0%,,,,,41%,11%,36%,1%,4%,1%,,,,,,,,1%,,,,,,,1%,,75%,,,,,,,,,,,,,,,,,17%,,,1%,,,5%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2019 Progress Report,2/26/2019,2019,11 15 2007,347,331,,,347,331,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,35%,12%,50%,,3%,,,,,,36%,2%,50%,1%,6%,,,,,,,,,,,,,,,,1%,,77%,1%,,,,,,,,,,,,,,,,18%,,,1%,1%,"Nepali, Hmong, Farsi",1%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2019 Progress Report,8/8/2019,2019,11 15 2007,206,208,,,206,208,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,24%,11%,62%,,1%,,Underinsured,2%,,,43%,2%,44%,1%,4%,,,,,,,,1%,1%,,,,,,,,,75%,1%,,,,,,,,,,,,,,,,20%,,,,,Nepali,1%,other languages combined,1%
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2020 Progress Report,2/18/2020,2020,11 15 2007,344,320,,,344,320,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,33%,12%,51%,,4%,,,,,,38%,2%,48%,,6%,,,,,,,,1%,1%,,,,,,,,,71%,,,,,,,,,,,,,,,,,22%,,,1%,,"other languages, including ASL",4%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2020 Progress Report,8/3/2020,2020,11 15 2007,188,155,0,0,188,155,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2021 Progress Report,2/9/2021,2021,11 15 2007,360,353,0,,360,353,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,33%,13%,51%,0%,3%,,,,,,45%,4%,38%,1%,4%,1%,,2%,More than one race,5%,,,,,,,,,,,,,81%,,,,,,,,,,,,,,,,,16%,,,,,,,All other languages combined,3%
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2021 Progress Report,7/28/2021,2021,11 15 2007,125,119,38,0,163,119,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,35%,14%,49%,0%,2%,,,,,,48%,5%,36%,,4%,,,0%,More than one race,6%,,,0%,,,,,,,,,,80%,1%,,,,,,,,,,,,,,,,15%,,,1%,1%,,,All other languages combined,2%
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2022 Progress Report,2/28/2022,2022,11 15 2007,263,275,0,0,263,275,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,34%,17%,47%,,2%,,,,,,41%,5%,35%,1%,6%,1%,,1%,Multiple race,10%,,,,1%,,,,,,,,,76%,,,,,,,,,,,,,,,,,17%,,,1%,,all other languages,5%,,
4307.2,Satellite,Tri County Health: Westminster  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2022 Progress Report,8/31/2022,2022,11 15 2007,174,154,33,0,207,154,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,26%,18%,49%,0%,7%,0%,,,,,43%,0%,40%,1%,5%,0%,9%,2%,,,,,,3%,,,,,,,,,72%,,,,,,,,,,,,,,,,,19%,,,1%,,All Other,5%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2008 Progress Report,9/3/2008,2008,11 9 2007,119,88,,,119,88,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,75%,2%,10%,,,,CHP+,13%,,,20%,20%,50%,,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2009 Progress Report,3/13/2009,2009,11 9 2007,297,293,,,297,293,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,75%,2%,10%,,,,CHP+,13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2009 Progress Report,8/31/2009,2009,11 9 2007,223,219,,,223,219,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,70%,2%,15%,,,,CHP+,13%,,,30%,20%,40%,,5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2010 Progress Report,2/17/2010,2010,11 9 2007,275,284,,,275,284,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,70%,2%,15%,,,,CHP+,13%,,,30%,20%,40%,,5%,,,,,,,,,2%,,,,,,,,,60%,2%,,,,,,,,,,,,,,,,30%,,,,,Various asian and african languages.,6%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2010 Progress Report,8/3/2010,2010,11 9 2007,187,179,,,187,179,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,75%,2%,10%,,,,CHP+,13%,,,30%,20%,40%,,5%,,,,,,,,,2%,,,,,,,,,60%,2%,,,,,,,,,,,,,,,,30%,,,,,"Various African, Asian, European",6%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2011 Progress Report,2/9/2011,2011,11 9 2007,343,334,,,343,334,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,75%,2%,10%,,,,CHP+,13%,,,30%,20%,40%,,5%,,,,,,,,,3%,,,,,,,,,60%,2%,,,,,,,,,,,,,,,,30%,,,,,,5%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2011 Progress Report,8/10/2011,2011,11 9 2007,178,183,,,178,183,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,75%,2%,10%,,13%,,,,,,30%,20%,40%,1%,8%,1%,,,,,,,,3%,,,,,,,,,60%,2%,,,,,,,,,,,,,,,,30%,,,,,,5%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2012 Progress Report,3/15/2012,2012,11 9 2007,252,216,,,252,216,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,75%,2%,10%,,13%,,,,,,30%,20%,40%,,10%,,,,,,,,,2%,,,,,,,,,60%,2%,,,,,,,,,,,,,,,,30%,,,,,many different languages,6%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2012 Progress Report,8/15/2012,2012,11 9 2007,171,178,,,171,178,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,75%,2%,10%,,13%,0%,,0%,,0%,35%,20%,35%,,10%,,,,,,,,,2%,,,,,,,,,60%,2%,,,,,,,,,,,,,,,,30%,,,,,many different languages,6%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2013 Progress Report,2/6/2013,2013,11 9 2007,247,217,,,247,217,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,78%,5%,12%,,5%,,,,,,35%,17%,35%,1%,10%,,,,,,,,,1%,,,,,,,,,65%,1%,,,,,,,,,,,,,,,,30%,,,,,many different languages,3%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2013 Progress Report,8/6/2013,2013,11 9 2007,131,138,,,131,138,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,74%,1%,20%,,5%,0%,,,,,35%,17%,35%,1%,10%,,,,,,,,,1%,,,,,,,,,65%,1%,,,,,,,,,,,,,,,,30%,,,,,Many different languages,3%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2014 Progress Report,2/12/2014,2014,11 9 2007,179,234,,,179,234,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,65%,1%,30%,,4%,,,,,,32%,20%,35%,1%,10%,,,,,,,,,1%,,,,,,,,,65%,1%,,,,,,,,,,,,,,,,30%,,,,,Many different languages,3%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2014 Progress Report,8/15/2014,2014,11 9 2007,126,128,,,126,128,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,55%,1%,40%,,4%,,,,,,30%,20%,35%,1%,10%,,,,,,,,,1%,,,,,,,,,65%,1%,,,,,,,,,,,,,,,,30%,,,,,Many different languages,3%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2015 Progress Report,2/25/2015,2015,11 9 2007,211,209,,,211,209,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,17%,2%,80%,,1%,0%,,0%,,0%,25%,20%,40%,1%,10%,,,,,,,,,2%,,,,,,,,,68%,1%,,,,,,,,,,,,,,,,25%,,,,,Many African & Asian languages,4%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2015 Progress Report,8/27/2015,2015,11 9 2007,99,128,,,99,128,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,40%,2%,56%,,2%,0%,,0%,,0%,25%,25%,35%,1%,12%,,,,,,,,,3%,,,,,,,,,57%,2%,,,,,,,,,,,,,,,,30%,,,,,Many different languages,8%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2016 Progress Report,2/8/2016,2016,11 9 2007,188,184,,,188,184,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,23%,1%,73%,,1%,0%,Alaskan Native American,1%,Under-insured,1%,25%,21%,38%,1%,12%,,,,,,,,,2%,,,,,,,,,65%,1%,,,,,,,,,,,,,,,,28%,,,,,Many African & Asian languages,4%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2016 Progress Report,8/29/2016,2016,11 9 2007,123,108,,,123,108,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,30%,4%,63%,,3%,0%,,,,,30%,14%,37%,2%,6%,,,,,,,,,3%,,,,,,,,,73%,2%,,,,,,,,,,,,,,,,15%,,,,,Many languages,7%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2017 Progress Report,2/23/2017,2017,11 9 2007,161,157,,,161,157,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,30%,2%,65%,,3%,0%,,,,,30%,14%,37%,2%,6%,,,,,,,,,2%,,,,,,,,,65%,1%,,,,,,,,,,,,,,,,20%,,,1%,,Numerous African and Asian Languages,11%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2017 Progress Report,8/24/2017,2017,11 9 2007,118,106,,,118,106,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,36%,7%,54%,,2%,0%,Native American Alaska Native,1%,,,38%,8%,32%,1%,6%,,,,,,,,,2%,,,,,,,,,58%,,,,,,,,,,,,,,,,,30%,,,,,"French, Russian, Vietnamese, Korean, Chinese and many other languages",10%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2018 Progress Report,3/2/2018,2018,11 9 2007,182,172,,,182,172,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,38%,5%,55%,,2%,0%,,,,,36%,11%,38%,,5%,2%,,,marked undecided unknown,1%,,,,2%,,,,,,,,,58%,,,,,,,,,,,,,,,,,30%,,,,,"French, Russian, Vietnamese, Korean, Chinese, and many other languages",10%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2018 Progress Report,7/25/2018,2018,11 9 2007,135,137,,,135,137,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,37%,15%,45%,,3%,0%,,,,,41%,11%,36%,1%,4%,1%,,,,,,,,1%,,,,,,,1%,,75%,,,,,,,,,,,,,,,,,17%,,,1%,,,5%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2019 Progress Report,2/26/2019,2019,11 9 2007,175,172,,,175,172,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,34%,17%,44%,,5%,,,,,,64%,5%,19%,1%,5%,,,,,,,,,1%,,,,,,,1%,,90%,,,,,,,,,,,,,,,,,6%,,,,,"Hmong, Vietnamese, Korean",2%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2019 Progress Report,8/8/2019,2019,11 9 2007,105,110,,,105,110,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,35%,18%,45%,,,,Underinsured,2%,,,68%,4%,12%,,7%,,,0%,,,,,1%,1%,,,,,,,,,75%,1%,,,,,,,,,,,,,,,,20%,,,,,Nepali,1%,other languages combined,1%
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2020 Progress Report,2/18/2020,2020,11 9 2007,204,217,,,204,217,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,43%,14%,41%,,2%,,,,,,59%,4%,20%,,7%,,,,Undecided Unknown,1%,,,1%,1%,,,,,,,,,71%,,,,,,,,,,,,,,,,,22%,,,1%,,"other languages, including ASL",4%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2020 Progress Report,8/3/2020,2020,11 9 2007,64,65,0,0,64,65,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2021 Progress Report,2/9/2021,2021,11 9 2007,54,43,0,,54,43,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,33%,13%,51%,0%,3%,,,,,,45%,4%,38%,1%,4%,1%,,2%,More than one race,5%,,,,,,,,,,,,,81%,,,,,,,,,,,,,,,,,16%,,,,,,,All other languages combined,3%
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2021 Progress Report,7/28/2021,2021,11 9 2007,49,49,10,0,59,49,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,35%,14%,49%,0%,2%,,,,,,48%,5%,36%,,4%,,,0%,More than one race,6%,,,0%,,,,,,,,,,80%,1%,,,,,,,,,,,,,,,,15%,,,1%,1%,,,All other languages combined,2%
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",January 2022 Progress Report,2/28/2022,2022,11 9 2007,102,86,0,0,102,86,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,34%,17%,47%,,2%,,,,,,41%,5%,35%,1%,6%,1%,,1%,Multiple race,10%,,,,1%,,,,,,,,,76%,,,,,,,,,,,,,,,,,17%,,,1%,,all other languages,5%,,
4307.3,Satellite,Tri County Health: Englewood  ,Active,"Front Range (Annie), Front Range 2 (Jessie)",July 2022 Progress Report,8/31/2022,2022,11 9 2007,69,50,15,0,84,50,,,N,4857 S. Broadway,,,Englewood,CO,801136806,,,,,,,Arapahoe,,,,,21%,28%,49%,0%,2%,0%,,,,,62%,2%,21%,0%,11%,0%,4%,,,,,,,3%,,,,,,,,,72%,,,,,,,,,,,,,,,,,19%,,,1%,,All Other,5%,,
4307.4,Satellite,TCHD NFP,Inactivated,Front Range (Annie),January 2010 Progress Report,2/17/2010,2010,11 10 2009,0,0,,,0,0,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,70%,2%,15%,,,,CHP+,13%,,,30%,20%,40%,,5%,,,,,,,,,2%,,,,,,,,,60%,2%,,,,,,,,,,,,,,,,30%,,,,,Various asian and african languages.,6%,,
4307.4,Satellite,TCHD NFP,Inactivated,Front Range (Annie),July 2010 Progress Report,8/3/2010,2010,11 10 2009,180,180,,,180,180,,,N,Park Centre,1401 W 122nd Ave,Suite 200,Westminster,CO,80234,,,,,,,Adams,,,,,75%,2%,10%,,,,CHP+,13%,,,30%,20%,40%,,5%,,,,,,,,,2%,,,,,,,,,60%,2%,,,,,,,,,,,,,,,,30%,,,,,"Various African, Asian, European",6%,,
